,season,n_episode,title_episode,character,line
14123,3,22,the staircase improvement,Penny,"Well, yeah, he’d been living with Sheldon."
14124,3,22,the staircase improvement,Leonard,"Sure, it makes sense now."
14125,3,22,the staircase improvement,Leonard,"Anyway, I went upstairs and knocked on the door."
14126,3,22,the staircase improvement,Large Black Transvestite,Yeah?
14127,3,22,the staircase improvement,Past Leonard,Dr. Cooper?
14128,3,22,the staircase improvement,Transvestite,"No, you want the crazy guy across the hall."
14129,3,22,the staircase improvement,Leonard,"In retrospect, that was clue number two."
14130,3,22,the staircase improvement,Past Sheldon,Yes?
14131,3,22,the staircase improvement,Past Leonard,I’m Leonard Hofstadter. I called you about the apartment. You said…
14132,3,22,the staircase improvement,Past Sheldon,"I know what I said. I know what you said. I know what my mother said on March 5, 1992. What is the sixth noble gas?"
14133,3,22,the staircase improvement,Past Leonard,What?
14134,3,22,the staircase improvement,Past Sheldon,You said you’re a scientist. What is the sixth noble gas?
14135,3,22,the staircase improvement,Past Leonard,"Uh, radon?"
14136,3,22,the staircase improvement,Past Sheldon,Are you asking me or telling me?
14137,3,22,the staircase improvement,Past Leonard,Telling you? Telling you.
14138,3,22,the staircase improvement,Past Sheldon,"All right, next question. Kirk or Picard?"
14139,3,22,the staircase improvement,Past Leonard,"Oh, uh, well, that’s tricky. Um, well, uh, Original Series over Next Generation, but Picard over Kirk."
14140,3,22,the staircase improvement,Past Sheldon,Correct. You’ve passed the first barrier to roommate-hood. You may enter.
14141,3,22,the staircase improvement,Past Leonard,"Oh, this is pretty nice. Uh, the bedrooms are back there?"
14142,3,22,the staircase improvement,Past Sheldon,That depends.
14143,3,22,the staircase improvement,Past Leonard,"I don’t understand, their, their existence is conditional?"
14144,3,22,the staircase improvement,Past Sheldon,"No, but your ability to perceive their existence is conditional on you passing the second and third barriers."
14145,3,22,the staircase improvement,Past Leonard,There’s three?
14146,3,22,the staircase improvement,Past Sheldon,Each more daunting than the last. Have a seat.
14147,3,22,the staircase improvement,Past Leonard,Okay.
14148,3,22,the staircase improvement,Past Sheldon,No! That’s where I sit!
14149,3,22,the staircase improvement,Past Leonard,What’s the difference?
14150,3,22,the staircase improvement,Past Sheldon,"This seat is ideally located both in relation to the heat source in the winter and a cross breeze in the summer. It also faces the television at a direct angle allowing me to immerse myself in entertainment or game play without being subjected to conversation. As a result, I’ve placed it in a state of eternal dibs."
14151,3,22,the staircase improvement,Past Leonard,Can you do that?
14152,3,22,the staircase improvement,Past Sheldon,"Cathedra mea, regulae meae. That’s Latin for my chair, my rules. Now, you said on the phone that your area of study is physics."
14153,3,22,the staircase improvement,Past Leonard,"Uh, yeah, experimental physics."
14154,3,22,the staircase improvement,Past Sheldon,Hmm.
14155,3,22,the staircase improvement,Past Leonard,What is that?
14156,3,22,the staircase improvement,Past Sheldon,Doesn’t concern you. You’ll be going to the university every day?
14157,3,22,the staircase improvement,Past Leonard,Yes.
14158,3,22,the staircase improvement,Past Sheldon,And you have a vehicle?
14159,3,22,the staircase improvement,Past Leonard,"A car, yeah."
14160,3,22,the staircase improvement,Past Sheldon,And you’ll be willing to drive me?
14161,3,22,the staircase improvement,Past Leonard,"Well, can’t you drive?"
14162,3,22,the staircase improvement,Past Sheldon,I can. I choose not to.
14163,3,22,the staircase improvement,Past Leonard,"Okay, I suppose I could drive you. Well that’s a point in my favour, right?"
14164,3,22,the staircase improvement,Past Sheldon,Why don’t you let me do this.
14165,3,22,the staircase improvement,Past Leonard,"Come on, I just asked."
14166,3,22,the staircase improvement,Past Sheldon,"Last question. In a post-apocalyptic world, which task would you assign the highest priority? Locating a sustainable food source, re-establishing a functioning government, procreating, or preserving the knowledge of mankind?"
14167,3,22,the staircase improvement,Past Leonard,"Uh, I’m gonna go with preserving the knowledge."
14168,3,22,the staircase improvement,Past Sheldon,"That’s correct. FYI, I would have accepted any answer other than procreating. Come, I’ll show you the rest of the apartment."
14169,3,22,the staircase improvement,Past Leonard,"Oh, good. I passed the barriers."
14170,3,22,the staircase improvement,Past Sheldon,The second barrier. Don’t get cocky. This is the bathroom. Are you fairly regular?
14171,3,22,the staircase improvement,Past Leonard,"Uh, I guess."
14172,3,22,the staircase improvement,Past Sheldon,This isn’t going to work if you’re guessing. When do you evacuate your bowels?
14173,3,22,the staircase improvement,Past Leonard,When I have to.
14174,3,22,the staircase improvement,Past Sheldon,"When you have to? I’m sorry, I don’t rent to hippies."
14175,3,22,the staircase improvement,Past Leonard,"I, I’m sorry, uh, in the morning. Around eight."
14176,3,22,the staircase improvement,Past Sheldon,I can’t give you eight. I can give you seven thirty.
14177,3,22,the staircase improvement,Past Leonard,Fine. I’ll take it.
14178,3,22,the staircase improvement,Past Sheldon,Third barrier passed. You have won the right to see your room. Huzzah!
14179,3,22,the staircase improvement,Past Leonard,Is this it?
14180,3,22,the staircase improvement,Past Sheldon,"No, this is my room. People don’t go in my room."
14181,3,22,the staircase improvement,Past Leonard,So where do you sleep?
14182,3,22,the staircase improvement,Past Sheldon,I don’t understand.
14183,3,22,the staircase improvement,Past Leonard,"If people don’t go in there, and you’re people, and… You are people, aren’t you? Making a joke."
14184,3,22,the staircase improvement,Past Sheldon,Do you do this often?
14185,3,22,the staircase improvement,Past Leonard,On occasion.
14186,3,22,the staircase improvement,Past Sheldon,Your room. You may want to repaint.
14187,3,22,the staircase improvement,Penny,"Okay, and after all that, you just moved in?"
14188,3,22,the staircase improvement,Leonard,"No, I didn’t just move in. First we had to iron out a few details."
14189,3,22,the staircase improvement,Past Sheldon,Roommates agree that Friday nights shall be reserved for watching Joss Whedon’s brilliant new series Firefly.
14190,3,22,the staircase improvement,Past Leonard,Does that really need to be in the agreement?
14191,3,22,the staircase improvement,Past Sheldon,"We might as well settle it now, it’s going to be on for years. Initial here. All right, that’s television and movies. Section nine, miscellany. The apartment’s flag is a gold lion rampant on a field of azure."
14192,3,22,the staircase improvement,Past Leonard,We have a flag?
14193,3,22,the staircase improvement,Past Sheldon,"Never fly it upside down unless the apartment’s in distress. And next, if either of us ever invents time travel, we agree our first stop will be this meeting today in precisely five seconds."
14194,3,22,the staircase improvement,Past Leonard,Okay.
14195,3,22,the staircase improvement,Past Sheldon,Well that’s disappointing.
14196,3,22,the staircase improvement,Penny,Why on earth did you agree to all that?
14197,3,22,the staircase improvement,Leonard,"It was the best apartment I’d seen, the rent was very reasonable and after you’ve passed the first three barriers you kind of want to take it all the way."
14198,3,22,the staircase improvement,Penny,"Well, I’m sorry, Leonard, it’s very hard to feel sympathy for you."
14199,3,22,the staircase improvement,Leonard,"Okay, how about this? Let me tell you about the first time I brought a girl over."
14200,3,22,the staircase improvement,Past Sheldon,Leonard?
14201,3,22,the staircase improvement,Past Leonard,Shh. Just pretend we’re not here.
14202,3,22,the staircase improvement,Past Sheldon,Leonard?Leonard?
14203,3,22,the staircase improvement,Past Leonard,I’m sure he’ll go away.
14204,3,22,the staircase improvement,Past Sheldon,I’m just going to keep knocking till you answer. Leonard? Leonard?
14205,3,22,the staircase improvement,Past Leonard,What do you want? I didn’t say come in!
14206,3,22,the staircase improvement,Past Sheldon,"You asked what I wanted. I wanted to come in. I’m here because you violated our roommate agreement. Specifically, section eight, visitors, subsection C, females, paragraph four, coitus. Roommates shall give each other 12 hours notice of impending coitus.”"
14207,3,22,the staircase improvement,Past Leonard,I didn’t even know her 12 hours ago.
14208,3,22,the staircase improvement,Joyce Kim,That’s it! I’m out of here!
14209,3,22,the staircase improvement,Past Leonard,"But, Joyce, come on."
14210,3,22,the staircase improvement,Past Sheldon,12 hours?
14211,3,22,the staircase improvement,Penny,"Oh, my God."
14212,3,22,the staircase improvement,Leonard,Do I get some sympathy now?
14213,3,22,the staircase improvement,Penny,"A little bit. Okay. Let me get this straight. You move in with this guy, he makes you sign a ridiculous roommate agreement, then he walks into your bedroom while you’re doing this Joyce Kim, and you still stay?"
14214,3,22,the staircase improvement,Leonard,"Actually, I couldn’t get too mad at him about Joyce Kim."
14215,3,22,the staircase improvement,Penny,Why not?
14216,3,22,the staircase improvement,Leonard,"Well, I was doing some government research at the time, you know, military, rocket fuel. It’s kind of secret."
14217,3,22,the staircase improvement,Penny,What does that have to do with Joyce Kim?
14218,3,22,the staircase improvement,Leonard,"As it turns out, she was a North Korean spy. Luckily, Sheldon drove her out before I revealed anything important. Which I’m not saying I would have."
14219,3,22,the staircase improvement,Penny,"So, what, that’s it? You’ve stayed with Sheldon all this time because he kept you from going to federal prison?"
14220,3,22,the staircase improvement,Leonard,That was part of it. The other part is what happened with the elevator.
14221,3,22,the staircase improvement,Penny,"Oh, yeah, I’m wondering about that. You said it was working when you moved in."
14222,3,22,the staircase improvement,Leonard,"It was, but one night, Sheldon came home from work…"
14223,3,22,the staircase improvement,Past Sheldon,What is going on here?
14224,3,22,the staircase improvement,Past Leonard,"Hey, Sheldon. This is Howard and Raj. They work at the university, too."
14225,3,22,the staircase improvement,Past Howard,Hey.
14226,3,22,the staircase improvement,Past Raj,Hey.
14227,3,22,the staircase improvement,Past Sheldon,I’ll get to you later. What are you sitting on?
14228,3,22,the staircase improvement,Past Howard,"I can’t speak for these guys, but I’m sitting on my tushie. It’s a joke."
14229,3,22,the staircase improvement,Past Leonard,"Yeah, not a good idea."
14230,3,22,the staircase improvement,Past Raj,"Tushie is buttocks, right?"
14231,3,22,the staircase improvement,Past Howard,Right.
14232,3,22,the staircase improvement,Past Raj,Hilarious.
14233,3,22,the staircase improvement,Past Sheldon,Explain the couch.
